"","gene_id","chr","category","number_variant","SKAT(1,25)","SKAT(1,25)-CADD.PHRED","SKAT(1,25)-LINSIGHT.PHRED","SKAT(1,25)-FATHMM.XF.PHRED","SKAT(1,25)-APC1.PHRED","SKAT(1,25)-APC2.PHRED","SKAT(1,25)-APC3.PHRED","SKAT(1,25)-APC4.PHRED","SKAT(1,25)-APC5.PHRED","SKAT(1,25)-APC6.PHRED","SKAT(1,25)-APC7.PHRED","SKAT(1,25)-APC8.PHRED","SKAT(1,25)-APC9.PHRED","STAAR-S(1,25)","SKAT(1,1)","SKAT(1,1)-CADD.PHRED","SKAT(1,1)-LINSIGHT.PHRED","SKAT(1,1)-FATHMM.XF.PHRED","SKAT(1,1)-APC1.PHRED","SKAT(1,1)-APC2.PHRED","SKAT(1,1)-APC3.PHRED","SKAT(1,1)-APC4.PHRED","SKAT(1,1)-APC5.PHRED","SKAT(1,1)-APC6.PHRED","SKAT(1,1)-APC7.PHRED","SKAT(1,1)-APC8.PHRED","SKAT(1,1)-APC9.PHRED","STAAR-S(1,1)","Burden(1,25)","Burden(1,25)-CADD.PHRED","Burden(1,25)-LINSIGHT.PHRED","Burden(1,25)-FATHMM.XF.PHRED","Burden(1,25)-APC1.PHRED","Burden(1,25)-APC2.PHRED","Burden(1,25)-APC3.PHRED","Burden(1,25)-APC4.PHRED","Burden(1,25)-APC5.PHRED","Burden(1,25)-APC6.PHRED","Burden(1,25)-APC7.PHRED","Burden(1,25)-APC8.PHRED","Burden(1,25)-APC9.PHRED","STAAR-B(1,25)","Burden(1,1)","Burden(1,1)-CADD.PHRED","Burden(1,1)-LINSIGHT.PHRED","Burden(1,1)-FATHMM.XF.PHRED","Burden(1,1)-APC1.PHRED","Burden(1,1)-APC2.PHRED","Burden(1,1)-APC3.PHRED","Burden(1,1)-APC4.PHRED","Burden(1,1)-APC5.PHRED","Burden(1,1)-APC6.PHRED","Burden(1,1)-APC7.PHRED","Burden(1,1)-APC8.PHRED","Burden(1,1)-APC9.PHRED","STAAR-B(1,1)","ACAT-V(1,25)","ACAT-V(1,25)-CADD.PHRED","ACAT-V(1,25)-LINSIGHT.PHRED","ACAT-V(1,25)-FATHMM.XF.PHRED","ACAT-V(1,25)-APC1.PHRED","ACAT-V(1,25)-APC2.PHRED","ACAT-V(1,25)-APC3.PHRED","ACAT-V(1,25)-APC4.PHRED","ACAT-V(1,25)-APC5.PHRED","ACAT-V(1,25)-APC6.PHRED","ACAT-V(1,25)-APC7.PHRED","ACAT-V(1,25)-APC8.PHRED","ACAT-V(1,25)-APC9.PHRED","STAAR-A(1,25)","ACAT-V(1,1)","ACAT-V(1,1)-CADD.PHRED","ACAT-V(1,1)-LINSIGHT.PHRED","ACAT-V(1,1)-FATHMM.XF.PHRED","ACAT-V(1,1)-APC1.PHRED","ACAT-V(1,1)-APC2.PHRED","ACAT-V(1,1)-APC3.PHRED","ACAT-V(1,1)-APC4.PHRED","ACAT-V(1,1)-APC5.PHRED","ACAT-V(1,1)-APC6.PHRED","ACAT-V(1,1)-APC7.PHRED","ACAT-V(1,1)-APC8.PHRED","ACAT-V(1,1)-APC9.PHRED","STAAR-A(1,1)","ACAT-O","STAAR-O"
"39","lnckb.104319","chr19","lncRNA_cond","938","0.601352236711169","0.496075422076615","0.58118602545788","0.567244910090945","0.587194710270959","0.445558693145561","0.589324140125901","0.458927995725184","0.627172422303525","0.52909667445163","0.650110259139833","0.57052519086366","0.601352236711181","0.563726405782479","0.558211242662372","0.501523495677836","0.541979034580744","0.528847566681801","0.542785376979458","0.420934512784584","0.572465452481106","0.457185924929614","0.590507282776361","0.475992237091337","0.616590414242586","0.531572024162103","0.558211242662358","0.531142181489863","0.507186630122888","0.141057178373687","0.491862213507201","0.501941837741624","0.615223811175354","0.577856375904631","0.493814915033482","0.240099892903553","0.476056508016617","0.611787478784902","0.537187690101253","0.655258604670262","0.507186630122886","0.461074291753872","0.5475757622183","0.144458783503226","0.528056116667628","0.535768678052456","0.660308088563338","0.617452641979449","0.507813750410437","0.251126456114391","0.502244853474937","0.678394821307501","0.550665856941951","0.690504463159415","0.547575762218298","0.497519908005868","0.501963999867243","0.209623681308376","0.503664363668922","0.439552511477996","0.492371058510687","0.60213826925688","0.477643156027914","0.193096164647806","0.442783556873133","0.600428321333731","0.413782813002034","0.474211353597233","0.501963999867243","0.430650710877308","0.481571492834309","0.218939182637911","0.48323116759152","0.426114283779546","0.471909819516401","0.569592931390002","0.462722087356855","0.201693308014989","0.43098276047601","0.568565059301652","0.413747651973843","0.45623679446173","0.481571492834309","0.418923271872747","0.533612370527565","0.483496134720866"
"40","lnckb.104319","chr19","lncRNA_cond","930","0.915828965622954","0.764774603905255","0.879661760911352","0.882906583797588","0.892889567230601","0.674393363466466","0.876608415666784","0.797166036886943","0.952285573304429","0.790629970876741","0.771484573135113","0.875778296795097","0.915828965622954","0.878395923035637","0.904269226246108","0.796132568264729","0.869951323135347","0.875579384513999","0.880102240295049","0.68320204253742","0.877399969024533","0.819737146382005","0.942945050636525","0.777554417406085","0.77549938387422","0.866589169409683","0.904269226246108","0.869341513426608","0.819818098821932","0.452839065494939","0.792188044440868","0.892464600630719","0.964113458198851","0.944968323676148","0.769725744302275","0.644575623753908","0.756568936521615","0.951697688411344","0.705538252595945","0.790067882935698","0.819818098821931","0.880403914631522","0.8411986608889","0.455478297719293","0.812487711907373","0.9068630722331","0.981707513475752","0.952496409200423","0.760991404199416","0.651905072904846","0.763378269540225","0.998192134231678","0.71144659896538","0.809699650806333","0.8411986608889","0.980630653543317","0.1947109773056","0.0796587799584891","0.141068011081637","0.161824785161541","0.166960119712779","0.107059268026894","0.110852361908877","0.0657369691627992","0.234925711226292","0.14881006767813","0.114851246967546","0.147633589759626","0.1947109773056","0.128210853336154","0.214091832286943","0.0871042147682828","0.156096796743036","0.179808148894739","0.184593274655092","0.116136738241518","0.121449923396261","0.0722041037094059","0.256898028732459","0.164227078744973","0.127957141297444","0.164586642158718","0.214091832286943","0.141346508801467","0.788196153939396","0.903994703830112"
"41","CATG00000038523.1","chr19","lncRNA_cond","388","4.3944445424627e-08","5.26685321942984e-05","9.98618736726699e-08","4.4027118345344e-08","1.79140100623864e-07","1.80988947825281e-07","1.47742244632326e-06","2.39474616445282e-06","4.40179501881927e-08","2.22615044678341e-07","1.3186701395797e-07","1.64929640956537e-06","4.39444454246261e-08","1.03289582664701e-07","8.82382326387089e-08","0.000158003471082423","1.95481040613358e-07","7.68316723541673e-08","8.6563024141952e-07","4.18879783566456e-07","7.51906977233527e-06","9.35833475821239e-06","6.17328586061185e-08","1.07606930179891e-06","1.70458648630965e-07","6.68827830589258e-06","8.82382326387085e-08","1.91938950955262e-07","0.424358264925142","0.940915903217723","0.182605040289913","0.308339844041254","0.657315466671583","0.677281043233427","0.805998874243693","0.860238742523915","0.0757996248355606","0.830659801478854","0.111654169843265","0.671627983606727","0.42435826492514","0.566916231482996","0.34821835283958","0.900018817517581","0.147817720518189","0.24623676381911","0.565885811960676","0.578029452641274","0.897645520002852","0.787215010273611","0.049822938058915","0.751313279289212","0.0719826860311405","0.59896437230118","0.348218352839579","0.370523765057708","8.92961979494901e-07","2.71347716282449e-06","1.07384471123229e-06","9.47321072114269e-07","1.74535130057562e-06","1.94860265268774e-06","1.69319519361093e-06","2.38042647034858e-06","5.92265765089222e-07","1.19033993102517e-06","1.40240103225265e-06","1.61584434839549e-06","8.92961979494901e-07","1.23194698709028e-06","8.10255522397841e-07","2.57662250043977e-06","9.88405104618452e-07","8.6096098127472e-07","1.58025519462254e-06","1.787496823191e-06","1.56284565169305e-06","2.21823149957898e-06","5.30616753187001e-07","1.08699334862862e-06","1.25350755306815e-06","1.47229873292305e-06","8.10255522397841e-07","1.12125567253152e-06","1.64640627020596e-07","3.61552734196025e-07"
"42","NONHSAG076706.1","chr19","lncRNA_cond","111","4.47555850929419e-05","3.93990848372365e-05","4.82542767047323e-05","4.53220405145296e-05","4.28644254928921e-05","3.77747605324224e-05","4.27264727207722e-05","3.96294917873528e-05","4.53681660694624e-05","4.46708640938302e-05","6.99953963628375e-05","4.35483626654525e-05","4.47555850929412e-05","4.43724923320232e-05","4.19384801819516e-05","3.90767607040947e-05","4.39101290316829e-05","4.2201272831969e-05","4.11734935538198e-05","3.79049585621823e-05","4.08257265377606e-05","3.92506593416821e-05","4.225897258801e-05","4.18932884994661e-05","5.23592525990295e-05","4.16335057493961e-05","4.19384801819518e-05","4.17950097963971e-05","0.00105376263856098","5.58373542785528e-05","0.00272406859622048","0.00102810060477891","0.000887878875586971","0.000316184656321787","0.000793565958706248","9.0503154114005e-06","0.00054367927215081","0.00117955852880373","0.00232239053812067","0.000499422423333515","0.00105376263856095","9.13502839535729e-05","0.000525192485783757","4.11195108475564e-05","0.00132932006751502","0.000512061583217787","0.000459529001668713","0.000180972695229733","0.000396122451395386","8.42827246361497e-06","0.000283133006153867","0.000584120565970722","0.00123585167015027","0.000269652025060737","0.000525192485783763","7.67103166571248e-05","7.71049659068003e-05","4.96330298926825e-05","7.83203280612407e-05","7.82246482573961e-05","6.09889138443688e-05","5.11807725726349e-05","7.30409850997782e-05","4.88305082618198e-05","7.65665620424542e-05","7.71881261549544e-05","7.51170210989824e-05","6.07384984222062e-05","7.71049659068003e-05","6.58108749269637e-05","6.79006155283313e-05","4.64243809122361e-05","6.89446250792289e-05","6.87800863211224e-05","5.52315368602907e-05","4.74437131290841e-05","6.46898755721629e-05","4.58145047140445e-05","6.759490775216e-05","6.79478343400079e-05","6.65742361734162e-05","5.52029417742921e-05","6.79006155283314e-05","5.93189044078013e-05","7.81883139977513e-05","5.85372678045815e-05"
"43","NONHSAG076706.1","chr19","lncRNA_cond","114","0.000189772931290862","0.000122545250632314","0.000200540887535459","0.000195079301044023","0.000147000037180507","0.000124242824075683","0.000173718243528273","0.000123936082966949","0.00019370132453339","0.000189210632003581","0.000258816123835882","0.000153925865043445","0.000189772931290863","0.000166035568433864","0.000164755455621449","0.000119964599308641","0.000170288724952038","0.000167835182212868","0.000136461194270331","0.000121158713144083","0.000155055483142434","0.000120990738074255","0.000166992489880127","0.000164428181437001","0.000187855147999457","0.000141410964899344","0.000164755455621448","0.000149311086214188","0.0256602572369444","0.00105036127957422","0.0645899716956689","0.0245840539941933","0.0142076629810207","0.00359189364260811","0.0190369138812806","0.000148779742172069","0.0154970182839452","0.0278296454435974","0.0387177342114796","0.0086650975488877","0.025660257236944","0.00153851762769119","0.0140133664045526","0.00067047930212991","0.036157536209602","0.0135269838217302","0.00747837723601747","0.00197407207020898","0.0101925226095572","0.000118819651466054","0.00858787691232166","0.0151787708586394","0.022479147868105","0.0046671295620289","0.0140133664045527","0.00114730302845301","0.000224258983050191","0.000144282850595089","0.000227274911814621","0.000227505222517238","0.000177177143421638","0.00014897632926316","0.000212384773327432","0.000141646080727549","0.000222510472824081","0.00022452905998071","0.000217220168354239","0.000176325609507101","0.000224258983050191","0.000191198209775312","0.000197187033881905","0.000134794481749497","0.00019980184853938","0.000199736537599655","0.000160220108349818","0.000137921260289748","0.000187835692162551","0.000132808242074756","0.000196159805237639","0.000197345702112946","0.000192295820698083","0.000160052580848065","0.000197187033881905","0.000172113178323219","0.00028599049213418","0.000237321905006693"
"44","ENSG00000266936.1","chr19","lncRNA_cond","911","3.47987632023869e-10","1.25338470426051e-12","1.49237090172966e-09","3.4766809518609e-12","5.98122382408488e-10","3.91919548375819e-09","5.82995723765221e-11","1.38112135333509e-12","9.19848637109803e-08","4.56945909939794e-12","1.00599221057122e-12","3.10403577909054e-10","3.47387855649004e-10","4.26081392390643e-12","4.25877773159406e-10","2.11225431275614e-13","1.06803149993306e-09","3.81817675814516e-13","4.22489119523819e-10","3.88074478236731e-09","7.02960970559869e-11","2.3024763568543e-13","8.71424636423823e-08","2.79122553848947e-12","2.33202530992621e-13","1.88284780371989e-10","4.25331138773856e-10","7.94142529514374e-13","2.08802640696853e-05","7.4769099590588e-07","0.000370682776448621","0.00016039634108866","0.00041341215062666","0.032652992935172","2.58126672130198e-05","1.07945988076336e-06","0.000451113004411523","1.54871138185152e-06","0.000105451744863327","6.76217187807653e-05","1.93492415247931e-05","4.21295214125816e-06","1.4336817560064e-05","2.30184574224668e-07","0.000279045598687595","6.89797432997391e-05","0.000356838633302895","0.0304590934112699","1.72262573018407e-05","3.70206826500316e-07","0.00037146836132256","8.8039971128497e-07","5.97046551315238e-05","4.83029036749495e-05","1.33379786830665e-05","1.53933319957389e-06","1.18275787342616e-07","5.59139729189558e-08","1.69304761949102e-07","9.89989529092919e-08","1.13322710013889e-07","1.25319870203999e-07","1.14595447362699e-07","5.95283164798351e-08","1.58918159271362e-07","9.44243596449686e-08","7.79592162586788e-08","1.11452265645869e-07","1.18275809686249e-07","9.86241226463846e-08","1.04221032073759e-07","5.0327519781716e-08","1.4406915635156e-07","8.55625834074296e-08","1.02561621199039e-07","1.12355324107638e-07","1.00926539243619e-07","5.3445952341011e-08","1.37427657628779e-07","8.42069076647484e-08","6.93241579405321e-08","1.00141765033947e-07","1.04221049099303e-07","8.75300374403309e-08","1.14505482873284e-09","4.01612076927904e-12"
"45","ENSG00000266936.1","chr19","lncRNA_cond","932","1.25331199735432e-07","1.6652793764842e-09","2.25066828811421e-07","8.16290085205633e-09","3.66598768329061e-07","1.08599053382173e-06","3.60828319127662e-08","1.72485072594394e-09","4.47441700772949e-06","9.41048965971051e-09","1.41866890830047e-09","2.42319564546968e-07","1.25400774104467e-07","5.99071325879663e-09","1.21103985126643e-07","3.9660389277977e-10","1.48202878789379e-07","1.26700936483259e-09","2.74941305474108e-07","1.00985960908013e-06","3.3658878186655e-08","4.11083716473625e-10","3.76055231844728e-06","5.85180829810703e-09","4.30964006426136e-10","1.60240453387217e-07","1.21153984977999e-07","1.56652335547847e-09","7.8317515356836e-05","2.06575175220098e-05","0.000613117691306785","0.00169889586218888","0.00121185221619698","0.0640883849576151","9.06063384853758e-05","8.27481686784532e-06","0.000978360801147382","9.82320592933286e-06","0.000181524964449755","0.000192098055359987","7.67929497581597e-05","4.02874584468638e-05","5.92791463213735e-05","8.90231556325013e-06","0.000495718589597964","0.000873813565331644","0.00114405548734989","0.0631036613778187","6.66182740319288e-05","3.90460039386104e-06","0.000859074237451428","6.35054877004745e-06","0.000125702790016214","0.000154272064740147","5.81822844491214e-05","2.18624982590843e-05","4.48163567953257e-06","2.34324474330965e-06","4.42030388298104e-06","3.76064815057551e-06","1.17515961404673e-05","9.79673993281575e-06","4.49459344915851e-06","2.46458943904251e-06","4.84757768153715e-06","4.1708208266218e-06","3.43689299674927e-06","9.88326393807252e-06","4.48163646719441e-06","4.30640101667379e-06","3.57651752008922e-06","1.90098093489691e-06","3.49018912301329e-06","2.94041293628563e-06","9.55057427765536e-06","7.84605315332681e-06","3.57925736714374e-06","1.99535374482468e-06","3.84549288093777e-06","3.34634016719222e-06","2.75049223674141e-06","7.9431089500229e-06","3.57651806390873e-06","3.44561765941442e-06","3.57811664741803e-07","7.44533013019577e-09"
"46","NONHSAG024811.2","chr19","lncRNA_cond","50","1.05325435437913e-08","1.33861828662392e-08","1.0952156374262e-08","1.05435078707971e-08","1.16564285073569e-08","1.08248548565482e-08","1.06171777147233e-08","1.39224244643802e-08","9.82119247647085e-09","1.08378518347751e-08","1.28355324686168e-08","1.08799230575712e-08","1.05325435437913e-08","1.12181440803383e-08","1.10728813754797e-08","1.34642838094506e-08","1.14395439313499e-08","1.11360276175353e-08","1.20577377172722e-08","1.14126938347843e-08","1.11458372924333e-08","1.39560548782353e-08","1.03902697964065e-08","1.13560438159694e-08","1.31313431290411e-08","1.13734264578113e-08","1.107288137548e-08","1.16862705068499e-08","0.000173365618453086","0.000657642217804127","9.4309723527679e-05","8.03290614173584e-05","2.01291779658285e-05","2.91740083403403e-07","0.000149689944538199","0.000651829157523302","0.00104538482796548","7.99203002488967e-05","2.96643235938063e-06","0.000162068383474947","0.000173365618453084","3.35184931454791e-06","7.89551742212442e-05","0.00030196810050363","4.29207990230305e-05","3.60674679272568e-05","9.34884166248108e-06","1.629095051185e-07","6.81682452308397e-05","0.000295527026736224","0.000500042458170379","3.6235434019551e-05","1.57240104162177e-06","7.37034315214377e-05","7.89551742212439e-05","1.85127225926784e-06","2.88541346764818e-08","2.80492899380329e-08","2.80014388906948e-08","2.56181118719688e-08","2.69761228000775e-08","2.21392680609113e-08","2.88022856531736e-08","2.51263552553608e-08","3.19758173680765e-08","2.77063002517959e-08","2.07336604600716e-08","2.85580711892637e-08","2.88541346764818e-08","2.66894750744484e-08","2.63933650016952e-08","2.57449776238135e-08","2.56850532897809e-08","2.36457285908386e-08","2.48278767792771e-08","2.07330652667676e-08","2.63512847940808e-08","2.32320467971635e-08","2.90251481064023e-08","2.5425665355857e-08","1.95637644064957e-08","2.61480968093386e-08","2.63933650016952e-08","2.45985094515788e-08","2.32721966142435e-08","2.36526711550056e-08"
"47","CATG00000040292.1","chr19","lncRNA_cond","1098","7.38133015101461e-15","2.20521942313998e-05","1.5612080207084e-15","2.74826306139642e-06","1.99840774599903e-15","5.89579054703432e-15","4.24219327250327e-15","0.000384002138713776","1.17202338852414e-14","2.0451401190409e-14","8.47521612464274e-11","4.64226203038461e-15","7.3258536417549e-15","5.99520433297585e-15","1.46342392153149e-15","7.02088787529869e-06","3.20289858352013e-16","1.93798280735939e-06","1.41010083865526e-16","5.20388131122902e-16","1.1876919281005e-15","0.00016390899488089","2.69133326902307e-15","2.01090784133936e-15","2.40718238699988e-11","4.57785234843122e-16","1.45481555030567e-15","7.7715611723761e-16","0.000864345885839664","0.0835094176992614","0.00105497806996319","0.0437296643224678","0.000925284305521336","0.000641198735177336","0.000833109894764611","0.0543116221460759","0.000764892929144064","0.00122238159238901","0.00400461193960563","0.000634256049326645","0.000959784364613738","0.00118269351378442","0.000381881151909362","0.0720995605014469","0.000443260692775671","0.0311614390480043","0.000395666642796176","0.00027026345928552","0.000360085328159374","0.0476441486654746","0.000330098213854641","0.000570220846382403","0.00232496821211909","0.000259614102642548","0.000426214503122998","0.000512678924220467","7.21598722601666e-11","1.33661836860837e-10","6.60685072404453e-11","1.95682050628068e-10","5.37066636841033e-11","4.16757380182372e-11","6.72127890516597e-11","2.62733690246951e-10","7.14832013127206e-11","7.27273077573441e-11","1.35838437174887e-10","5.44098935462818e-11","7.22382429546928e-11","7.63773488898778e-11","5.95897134190939e-11","1.09893128693286e-10","5.44261851179234e-11","1.60603761128924e-10","4.42181366733148e-11","3.45397695945205e-11","5.55603594033745e-11","2.16546494856975e-10","5.92585687196931e-11","5.98674012040556e-11","1.11461065415755e-10","4.47238589380303e-11","5.96476871717168e-11","6.30028251791259e-11","7.21644966006352e-15","4.21884749357559e-15"
"48","CATG00000040292.1","chr19","lncRNA_cond","1114","4.27840307344056e-12","7.03696977930576e-05","3.33834137788381e-12","2.46314731353983e-05","4.50208971873455e-12","2.11689786544674e-11","3.6821691611281e-12","0.000419582014623022","4.80900055227713e-12","1.2399525434691e-11","4.75684428813891e-09","6.2038180634658e-12","4.21044367049838e-12","7.37920835547357e-12","1.75911863599168e-12","3.38497531819994e-05","1.37778419764089e-12","1.94538899720302e-05","7.75250688929353e-13","4.13332337691604e-12","1.90545854590057e-12","0.000242098722333906","2.13378431061749e-12","3.16308557368069e-12","1.93898218208631e-09","1.25946389891936e-12","1.73749090023477e-12","2.36122232877278e-12","0.000557768094586494","0.024273978815516","0.00112551891693228","0.0503432943215489","0.000682090049119531","0.00249537695550206","0.00071608160258031","0.0129628975105487","0.000607823986676385","0.00068201743934677","0.00442311206999152","0.000428868234620147","0.00071891900524282","0.000989134785769452","0.000278111988164596","0.0205204247233336","0.0005730462141904","0.0389197801664629","0.000343355422250869","0.00136654444050182","0.000355595528267589","0.0112456740088045","0.00029722492369813","0.000356144721647385","0.00280207019143442","0.000201393485660055","0.000360178840365738","0.000495592597767325","1.00787726946962e-07","1.86801743887704e-07","9.22643375471123e-08","2.73857737794004e-07","7.50048694108644e-08","5.81676604171636e-08","9.38498843438681e-08","3.66958799781796e-07","9.9854905553067e-08","1.01569969091609e-07","1.89815284758171e-07","7.59977776977125e-08","1.00892098701163e-07","1.06673028077431e-07","8.34413274415104e-08","1.54009248083872e-07","7.62008251429784e-08","2.25436026275469e-07","6.19201011431784e-08","4.83367058807636e-08","7.77801899355523e-08","3.03293859661566e-07","8.29877820220124e-08","8.38216597819013e-08","1.56209649261543e-07","6.26266203236387e-08","8.35186874233685e-08","8.82245276834226e-08","7.47912842768983e-12","1.07325259790514e-11"
"49","lnckb.104333","chr19","lncRNA_cond","237","0.00011359131186496","0.000962181920248425","0.000107734120798916","0.000100332832194821","0.00274826183088996","0.000756124553676921","0.000523560771343033","0.00128423832872063","0.00011396894252732","0.000162874795409911","0.00250228323324328","0.00192810591482025","0.00011359131186496","0.000223742338363087","0.000182883460923417","0.00134030310175526","0.000177784124042202","0.000172713303889784","0.00331219568843876","0.00120927284663372","0.000643819181370778","0.00162977496011016","0.000180567720555799","0.000312403417150086","0.00340484922133912","0.00346651590549304","0.000182883460923419","0.000364006475356837","0.206438204265543","0.57124687636586","0.218310730980136","0.257776850133763","0.281019253320236","0.61303170437436","0.154179381195117","0.708878132276729","0.146975572238182","0.581344867114526","0.30134697949161","0.762981991201375","0.206438204265544","0.332513139290124","0.178737433082413","0.650062363942653","0.190350450474524","0.226883897763136","0.235971360841791","0.572641046001938","0.121866289488691","0.788931156814577","0.124716052588516","0.542892836936719","0.281197935440331","0.732372342515492","0.178737433082413","0.298039074108553","1.62239012894488e-06","5.84274847612466e-06","1.63903924866502e-06","1.62983263480053e-06","7.67945485378216e-06","3.43523004586084e-06","3.46307055892207e-06","6.66340170554404e-06","1.52551843204977e-06","2.10710854042127e-06","3.99597487363453e-06","2.35360354772368e-06","1.62239012894488e-06","2.45609287885529e-06","2.04927743786354e-06","7.30920839805026e-06","2.07125352159908e-06","2.04873370547815e-06","9.57337122306655e-06","4.34152232300536e-06","4.3459325168665e-06","8.34839676844713e-06","1.92931605059668e-06","2.64952571252049e-06","4.918096582894e-06","2.96003031823493e-06","2.04927743786354e-06","3.09136884912853e-06","5.36369410575332e-06","8.13170337021774e-06"
"50","lnckb.104333","chr19","lncRNA_cond","241","0.000196870924010342","0.00106138306576009","0.000190184508290485","0.000188418106112544","0.00437625273981929","0.00102055534651378","0.000780431055609453","0.00143426070524107","0.000195130260766291","0.000294598979042208","0.00366010490239192","0.00367073814349247","0.000196870924010343","0.000383274342387496","0.000222838561900567","0.00121960682448327","0.00021863123108958","0.000222488727856644","0.00430961014069126","0.00124522339118179","0.000737202502602378","0.00156077785789853","0.00021871703610736","0.00038585031996276","0.00389675786779847","0.00479483570250042","0.000222838561900568","0.000440307926852679","0.213755976472736","0.65965553346478","0.226216968045933","0.240901528179113","0.144157048059439","0.441919185462755","0.120017215801264","0.728086648709524","0.159673631811084","0.536412115528059","0.198805585383558","0.585289384720296","0.213755976472737","0.277839864230702","0.193642765884901","0.695567326100671","0.206186474627034","0.223304087611169","0.126951116449547","0.437254073760954","0.100086756629192","0.771530399621017","0.141603351641444","0.52207713991118","0.19500390774418","0.58197851435553","0.193642765884901","0.258017331300573","0.000580407515661406","0.00168735390634056","0.000586325687970285","0.000584664601321376","0.00249136962176914","0.00116398592273855","0.00118315891906745","0.00181155547695278","0.000547847261168763","0.000739580381844229","0.0013922063225309","0.000842365356767943","0.000580407515661406","0.00085554576881286","0.000713896153298513","0.00194451345810975","0.000721476643734265","0.000716325828438773","0.00292508657640373","0.00140796048977317","0.00142266309236414","0.00206437175933146","0.000675485115725841","0.000900426162595341","0.00165204585863596","0.00103112897655731","0.000713896153298513","0.00103971717073215","0.000472471353692216","0.000855126008839635"
"51","CATG00000038543.1","chr19","lncRNA_cond","895","9.62653475356737e-10","4.69792054090044e-05","1.12653174374332e-08","0.000292186863236832","1.33402346930422e-09","3.52705684499534e-07","6.29536886503309e-10","1.49670611488386e-05","3.76479074504717e-08","3.43813888315996e-09","1.38464483198334e-05","8.92694484791513e-09","9.62653475356726e-10","2.63324406724053e-09","6.15072400354679e-09","0.000105224524520351","7.66078794846513e-08","0.000223075133860918","1.12586036538981e-08","6.66132284844636e-06","5.82476148679291e-09","4.66986238859077e-05","1.08041229578045e-07","2.61766626818184e-08","8.18808490007116e-05","1.86787949990809e-07","6.15072400354675e-09","1.99469301076505e-08","0.553756192204515","0.851114708416539","0.559103305746044","0.162157379523542","0.527177163739541","0.459287124472301","0.521234515930885","0.835209384644483","0.746580193610511","0.272206485815755","0.00436433948370096","0.2261852010382","0.553756192204521","0.0572614500117277","0.513399932805293","0.958831601502261","0.517854098679056","0.184985940426967","0.488025604202679","0.424066334109534","0.479414176241876","0.963696213612871","0.743144620197133","0.233740881036706","0.00344533099317432","0.195056156028748","0.513399932805293","0.0517433914966428","3.02069283548557e-16","6.83577227901951e-16","3.70082483046572e-16","2.23691704467222e-15","3.11458676509071e-16","3.28250994791693e-16","2.96906663071354e-16","4.46229023507714e-16","3.28690638089981e-16","2.89312955915835e-16","4.35259599925333e-16","3.03390127181205e-16","3.02069283548557e-16","4.44089209850063e-16","3.16133590560793e-16","6.94160503001317e-16","3.87995377754948e-16","2.25245040619857e-15","3.26448569346531e-16","3.38245541854705e-16","3.10718795444212e-16","4.55687037807817e-16","3.41491950764308e-16","3.03982460140991e-16","4.52995791044631e-16","3.19703087513567e-16","3.16133590560793e-16","4.44089209850063e-16","9.99200722162641e-16","1.22124532708767e-15"
"52","CATG00000038543.1","chr19","lncRNA_cond","915","1.82982514589047e-07","0.00115144560892952","1.51189176080815e-06","0.00192683232335229","2.67228964169874e-07","1.10316743624806e-05","1.508393042837e-07","0.000506315493863203","1.523278425431e-06","4.6692555455296e-07","0.000566000355093961","2.18748750477358e-06","1.82982514589051e-07","5.13546144276233e-07","8.92353045476494e-07","0.00200050728563065","7.39797270141454e-06","0.00186728804926431","1.61982616896552e-06","9.17672943096244e-05","9.00283890192113e-07","0.00112835381745311","3.81612087450633e-06","2.5234107722077e-06","0.00193477019391743","1.91569309814779e-05","8.92353045476498e-07","2.69239225336726e-06","0.630839615878181","0.146762305841036","0.613461417684895","0.00926870166328925","0.650294478605001","0.690764805253549","0.650042409888698","0.106882677550791","0.234158571303075","0.96395365870538","0.0843339351012432","0.993714442785106","0.630839615878178","0.803996531739399","0.697154728044846","0.18003460603125","0.68051081879442","0.0105639542881583","0.719049626958758","0.771232710146845","0.72228070976149","0.141025480511408","0.249677054149614","0.9453195916054","0.0681672030619541","0.898530540167693","0.697154728044846","0.148857881111213","3.60500252283813e-12","8.16424986974272e-12","4.41617853242861e-12","2.67639970446953e-11","3.71727249677299e-12","3.92332602210381e-12","3.54351404361446e-12","5.33346873010398e-12","3.92810018183978e-12","3.45018171570563e-12","5.20691555084823e-12","3.61990466964994e-12","3.60500252283813e-12","4.41069403223082e-12","3.7748914322199e-12","8.29478673978213e-12","4.6323236460442e-12","2.69561361891017e-11","3.89804004278937e-12","4.04381796880132e-12","3.71027185011057e-12","5.4493113842237e-12","4.08213000275868e-12","3.62766992766827e-12","5.41987621936972e-12","3.81625808623661e-12","3.7748914322199e-12","4.59787763418262e-12","1.10638165295995e-11","1.35069733175897e-11"
